host_gene_id,nested_gene_id,nested_gene_name,nested_gene_type,chromosome,nested_start,nested_end,intron_start,intron_end,transcript_id
ENSG00000102466.17,ENSG00000279702.1,ENSG00000279702,TEC,chr13,102299790,102300272,101875297,102401470,ENST00000376131.9
ENSG00000102466.17,ENSG00000234445.2,FGF14-AS1,lncRNA,chr13,102367468,102373749,101875297,102401470,ENST00000376131.9
ENSG00000243319.7,ENSG00000234445.2,FGF14-AS1,lncRNA,chr13,102367468,102373749,102366614,102393757,ENST00000607251.5
ENSG00000102466.17,ENSG00000272143.3,FGF14-AS2,lncRNA,chr13,102394578,102395707,102393832,102401470,ENST00000706492.1
ENSG00000276957.2,ENSG00000261057.1,LINC00555,lncRNA,chr13,102589372,102589813,102580675,102596447,ENST00000816787.1
ENSG00000270181.3,ENSG00000305730.1,ENSG00000305730,lncRNA,chr13,102839524,102846569,102822160,102849117,ENST00000639118.1
ENSG00000250878.6,ENSG00000272542.1,ENSG00000272542,lncRNA,chr13,102888858,102889834,102881168,102891335,ENST00000298105.9
ENSG00000304988.1,ENSG00000225823.1,RPL7P45,processed_pseudogene,chr13,104814327,104815069,104805619,104823662,ENST00000807560.1
ENSG00000304988.1,ENSG00000305002.1,ENSG00000305002,lncRNA,chr13,104823307,104832167,104805619,104837202,ENST00000807561.1
ENSG00000295604.1,ENSG00000295623.1,ENSG00000295623,lncRNA,chr13,104937972,104943264,104931388,104953374,ENST00000731281.1
ENSG00000308108.1,ENSG00000289454.2,ENSG00000289454,lncRNA,chr13,105597203,105599562,105573348,105627488,ENST00000831788.1
ENSG00000287923.2,ENSG00000298343.1,ENSG00000298343,lncRNA,chr13,105978312,105979918,105952996,106090507,ENST00000754749.1
ENSG00000287923.2,ENSG00000298325.1,ENSG00000298325,lncRNA,chr13,106101527,106112588,106090795,106213800,ENST00000754737.1
ENSG00000287923.2,ENSG00000222682.1,RNA5SP38,rRNA_pseudogene,chr13,106155372,106155490,106090795,106213800,ENST00000754737.1
ENSG00000286780.1,ENSG00000293703.1,ENSG00000293703,lncRNA,chr13,106334007,106349690,106259652,106371013,ENST00000669705.1
ENSG00000286780.1,ENSG00000293729.1,ENSG00000293729,lncRNA,chr13,106348869,106349534,106259652,106371013,ENST00000669705.1
ENSG00000298145.1,ENSG00000298177.1,ENSG00000298177,lncRNA,chr13,106414990,106416804,106401541,106417567,ENST00000753311.1
ENSG00000298164.1,ENSG00000298177.1,ENSG00000298177,lncRNA,chr13,106414990,106416804,106407911,106417550,ENST00000753443.1
ENSG00000303813.1,ENSG00000303827.1,ENSG00000303827,lncRNA,chr13,106469103,106473796,106468486,106474090,ENST00000797310.1
ENSG00000303813.1,ENSG00000303843.1,ENSG00000303843,lncRNA,chr13,106472593,106473333,106468486,106474090,ENST00000797310.1
ENSG00000303827.1,ENSG00000303843.1,ENSG00000303843,lncRNA,chr13,106472593,106473333,106472592,106473602,ENST00000797386.1
ENSG00000125266.10,ENSG00000274204.1,ENSG00000274204,lncRNA,chr13,106506046,106506713,106495841,106534842,ENST00001127056.1
ENSG00000284966.3,ENSG00000274204.1,ENSG00000274204,lncRNA,chr13,106506046,106506713,106492879,106516132,ENST00000646480.1
ENSG00000272274.6,ENSG00000227590.2,ATP5MC1P5,transcribed_processed_pseudogene,chr13,106663437,106663847,106568573,106668645,ENST00000715699.1
ENSG00000272274.6,ENSG00000299266.1,ENSG00000299266,lncRNA,chr13,106671109,106676334,106568573,106697256,ENST00000667614.1
ENSG00000272274.6,ENSG00000304981.1,ENSG00000304981,lncRNA,chr13,106681357,106682536,106568573,106697256,ENST00000667614.1
ENSG00000309579.1,ENSG00000278698.2,ENSG00000278698,lncRNA,chr13,106773623,106796287,106770600,106802415,ENST00000842183.1
ENSG00000204442.4,ENSG00000201847.1,SNORD31B,snoRNA,chr13,107320895,107320963,107210756,107865681,ENST00000375915.4
ENSG00000204442.4,ENSG00000276740.1,ENSG00000276740,lncRNA,chr13,107465984,107466674,107210756,107865681,ENST00000375915.4
ENSG00000204442.4,ENSG00000221650.1,MIR1267,miRNA,chr13,107531171,107531248,107210756,107865681,ENST00000375915.4
ENSG00000204442.4,ENSG00000227248.1,NALF1-IT1,lncRNA,chr13,107788342,107835451,107210756,107865681,ENST00000375915.4
ENSG00000204442.4,ENSG00000301677.1,ENSG00000301677,lncRNA,chr13,107834593,107838387,107210756,107865681,ENST00000375915.4
ENSG00000286343.2,ENSG00000274718.1,ENSG00000274718,lncRNA,chr13,107870383,107873372,107868927,107874326,ENST00000733864.1
ENSG00000102524.13,ENSG00000277246.1,ENSG00000277246,lncRNA,chr13,108267320,108267734,108251317,108270099,ENST00000486502.1
ENSG00000102524.13,ENSG00000223177.1,RNA5SP39,rRNA_pseudogene,chr13,108301212,108301331,108270425,108303252,ENST00000430559.5
ENSG00000041515.17,ENSG00000229938.1,MYO16-AS2,lncRNA,chr13,109101261,109101919,109100888,109120369,ENST00000356711.8
ENSG00000297783.1,ENSG00000297807.1,ENSG00000297807,lncRNA,chr13,109374282,109389901,109358215,109400703,ENST00000750929.1
ENSG00000285534.2,ENSG00000298024.1,ENSG00000298024,lncRNA,chr13,109509835,109510514,109479321,109560400,ENST00000650264.1
ENSG00000285534.2,ENSG00000295255.1,ENSG00000295255,lncRNA,chr13,109581324,109585775,109571159,109730942,ENST00000650264.1
ENSG00000285534.2,ENSG00000296995.1,ENSG00000296995,lncRNA,chr13,109590292,109598887,109571159,109730942,ENST00000650264.1
ENSG00000285534.2,ENSG00000309005.1,ENSG00000309005,lncRNA,chr13,109605265,109606755,109571159,109730942,ENST00000650264.1
ENSG00000285534.2,ENSG00000294610.1,ENSG00000294610,lncRNA,chr13,109666986,109668148,109571159,109730942,ENST00000650264.1
ENSG00000285534.2,ENSG00000301741.1,ENSG00000301741,lncRNA,chr13,109685178,109685970,109571159,109730942,ENST00000650264.1
ENSG00000285534.2,ENSG00000295202.1,ENSG00000295202,lncRNA,chr13,109707282,109708409,109571159,109730942,ENST00000650264.1
ENSG00000285534.2,ENSG00000234854.2,LINC00676,lncRNA,chr13,109728282,109730319,109571159,109730942,ENST00000650264.1
ENSG00000275741.2,ENSG00000300543.1,ENSG00000300543,lncRNA,chr13,109788726,109789589,109785946,109807056,ENST00000615635.1
ENSG00000275741.2,ENSG00000275248.1,ENSG00000275248,lncRNA,chr13,109805317,109805868,109785946,109807056,ENST00000615635.1
ENSG00000275830.5,ENSG00000274331.1,ENSG00000274331,lncRNA,chr13,109984858,109986565,109978501,110032607,ENST00000810079.1
ENSG00000275830.5,ENSG00000305305.1,ENSG00000305305,lncRNA,chr13,110000419,110001936,109978501,110032607,ENST00000810079.1
ENSG00000275830.5,ENSG00000231428.2,LINC00396,lncRNA,chr13,110053285,110054952,110032810,110056109,ENST00000810079.1
ENSG00000275830.5,ENSG00000295795.1,ENSG00000295795,lncRNA,chr13,110094425,110100755,110036972,110128856,ENST00000670698.1
ENSG00000275830.5,ENSG00000265885.2,RN7SL783P,misc_RNA,chr13,110097851,110098151,110036972,110128856,ENST00000670698.1
ENSG00000295795.1,ENSG00000265885.2,RN7SL783P,misc_RNA,chr13,110097851,110098151,110094948,110100662,ENST00000732757.1
ENSG00000275830.5,ENSG00000279965.2,LINC03032,lncRNA,chr13,110123208,110125235,110036972,110128856,ENST00000670698.1
ENSG00000187498.19,ENSG00000279237.1,ENSG00000279237,TEC,chr13,110265251,110266113,110242735,110298604,ENST00000615732.4
ENSG00000187498.19,ENSG00000295764.1,ENSG00000295764,lncRNA,chr13,110271644,110273644,110242735,110298604,ENST00000615732.4
ENSG00000134871.22,ENSG00000296215.1,ENSG00000296215,lncRNA,chr13,110312415,110314146,110308124,110357471,ENST00000400163.9
ENSG00000134871.22,ENSG00000276765.1,MIR8073,miRNA,chr13,110340958,110341029,110308124,110357471,ENST00000400163.9
ENSG00000134871.22,ENSG00000310266.1,ENSG00000310266,lncRNA,chr13,110435805,110437031,110429913,110458770,ENST00000907572.2
ENSG00000289010.2,ENSG00000232814.2,COL4A2-AS1,lncRNA,chr13,110502575,110508179,110498177,110520749,ENST00000793035.1
ENSG00000153487.15,ENSG00000298468.1,ENSG00000298468,lncRNA,chr13,110715146,110715353,110712978,110719228,ENST00000338450.8
ENSG00000298419.1,ENSG00000298439.1,ENSG00000298439,lncRNA,chr13,110802685,110813406,110776738,110818789,ENST00000755406.1
ENSG00000298419.1,ENSG00000259831.1,LINC00567,lncRNA,chr13,110809676,110813084,110776738,110818789,ENST00000755406.1
ENSG00000298439.1,ENSG00000259831.1,LINC00567,lncRNA,chr13,110809676,110813084,110803073,110813281,ENST00000755514.1
ENSG00000088448.16,ENSG00000229152.2,ANKRD10-IT1,lncRNA,chr13,110894639,110899172,110893264,110900529,ENST00001042271.1
ENSG00000301617.1,ENSG00000277767.2,ENSG00000277767,lncRNA,chr13,110915284,110917827,110915275,110924835,ENST00000780189.1
ENSG00000290807.2,ENSG00000302275.1,ENSG00000302275,lncRNA,chr13,110946096,110949025,110945550,110957179,ENST00000785140.1
ENSG00000102606.22,ENSG00000233644.1,ARHGEF7-IT1,lncRNA,chr13,111122652,111144264,111115058,111153904,ENST00000483540.1
ENSG00000102606.22,ENSG00000227352.1,ARHGEF7-AS1,lncRNA,chr13,111144305,111144733,111115058,111153904,ENST00000483540.1
ENSG00000102606.22,ENSG00000285856.1,ENSG00000285856,lncRNA,chr13,111148196,111153171,111115058,111153904,ENST00000483540.1
ENSG00000102606.22,ENSG00000274614.1,ENSG00000274614,unprocessed_pseudogene,chr13,111182111,111182692,111153992,111205288,ENST00000317133.9
ENSG00000215881.4,ENSG00000308018.1,ENSG00000308018,lncRNA,chr13,111602399,111603250,111588345,111672397,ENST00000830127.1
ENSG00000215881.4,ENSG00000308005.1,ENSG00000308005,lncRNA,chr13,111655590,111663397,111588345,111672397,ENST00000830127.1
ENSG00000305993.1,ENSG00000306017.1,ENSG00000306017,lncRNA,chr13,111679258,111680292,111677770,111689639,ENST00000814640.1
ENSG00000226903.4,ENSG00000306398.1,ENSG00000306398,lncRNA,chr13,111897179,111909442,111893449,111912997,ENST00000817496.1
ENSG00000295797.1,ENSG00000200072.1,ENSG00000200072,snoRNA,chr13,112052078,112052138,112048603,112069002,ENST00000732769.1
ENSG00000295797.1,ENSG00000295838.1,ENSG00000295838,lncRNA,chr13,112057420,112058267,112048603,112069002,ENST00000732769.1
ENSG00000224243.3,ENSG00000295838.1,ENSG00000295838,lncRNA,chr13,112057420,112058267,112057026,112088045,ENST00000663025.1
ENSG00000224243.3,ENSG00000182968.5,SOX1,protein_coding,chr13,112067149,112071706,112057026,112088045,ENST00000663025.1
ENSG00000224243.3,ENSG00000260385.1,ENSG00000260385,lncRNA,chr13,112083549,112085471,112072478,112107711,ENST00000732625.1
ENSG00000224243.3,ENSG00000229520.3,LINC00404,lncRNA,chr13,112105259,112106882,112104202,112107711,ENST00000732634.1
ENSG00000197595.4,ENSG00000306040.1,ENSG00000306040,lncRNA,chr13,112656202,112659132,112647599,112679176,ENST00000623100.2
ENSG00000197595.4,ENSG00000309697.1,ENSG00000309697,lncRNA,chr13,112674985,112678860,112647599,112679176,ENST00000623100.2
ENSG00000274922.4,ENSG00000306204.1,ENSG00000306204,lncRNA,chr13,112689271,112689600,112688870,112689662,ENST00000816085.1
ENSG00000068650.21,ENSG00000232684.1,ATP11A-AS1,lncRNA,chr13,112745449,112754693,112690456,112785134,ENST00000953141.2
ENSG00000068650.21,ENSG00000277545.1,ENSG00000277545,lncRNA,chr13,112811566,112812158,112810727,112816082,ENST00000953141.2
ENSG00000303208.1,ENSG00000277545.1,ENSG00000277545,lncRNA,chr13,112811566,112812158,112805666,112837211,ENST00000792802.1
ENSG00000126217.24,ENSG00000296609.1,ENSG00000296609,lncRNA,chr13,112910268,112929821,112902372,113014762,ENST00000375608.8
ENSG00000126217.24,ENSG00000267868.1,ENSG00000267868,lncRNA,chr13,112964835,112966131,112902372,113014762,ENST00000375608.8
ENSG00000126217.24,ENSG00000235280.2,MCF2L-AS1,lncRNA,chr13,112967484,112968824,112902372,113014762,ENST00000375608.8
ENSG00000126217.24,ENSG00000289354.2,ENSG00000289354,lncRNA,chr13,112969501,112970216,112902372,113014762,ENST00000375608.8
ENSG00000126217.24,ENSG00000269356.1,ENSG00000269356,lncRNA,chr13,113008778,113009424,113001426,113014762,ENST00000409954.6
ENSG00000126217.24,ENSG00000269376.1,ENSG00000269376,lncRNA,chr13,113009671,113010319,113001426,113014762,ENST00000409954.6
ENSG00000126218.14,ENSG00000230371.1,KARS1P2,processed_pseudogene,chr13,113130416,113132054,113129613,113138456,ENST00001127694.1
ENSG00000139842.17,ENSG00000277942.1,MIR8075,miRNA,chr13,113262920,113262999,113260760,113263486,ENST00000375441.8
ENSG00000139835.16,ENSG00000276434.1,ENSG00000276434,lncRNA,chr13,113339450,113339958,113320794,113344862,ENST00001108447.1
ENSG00000139835.16,ENSG00000225083.3,GRTP1-AS1,lncRNA,chr13,113351582,113361868,113350974,113363761,ENST00000896924.2
ENSG00000150401.17,ENSG00000233613.6,DCUN1D2-AS,lncRNA,chr13,113468696,113476137,113461137,113480574,ENST00001122404.1
ENSG00000150401.17,ENSG00000202347.1,RNU1-16P,snRNA,chr13,113478915,113479078,113474255,113490666,ENST00000332592.8
ENSG00000150403.20,ENSG00000276916.1,ENSG00000276916,lncRNA,chr13,113511747,113514473,113510425,113516042,ENST00001050475.1
ENSG00000150403.20,ENSG00000276248.1,ENSG00000276248,lncRNA,chr13,113527260,113530621,113520734,113539356,ENST00001067906.1
ENSG00000233695.2,ENSG00000300334.1,ENSG00000300334,lncRNA,chr13,113815915,113817729,113815692,113833491,ENST00000458001.2
ENSG00000272695.3,ENSG00000237699.3,ENSG00000237699,lncRNA,chr13,113877333,113879376,113865912,113882825,ENST00000757209.1
ENSG00000185989.13,ENSG00000304722.1,ENSG00000304722,lncRNA,chr13,114055490,114058392,114052156,114073719,ENST00000334062.8
ENSG00000185989.13,ENSG00000304700.1,ENSG00000304700,lncRNA,chr13,114061110,114065821,114052156,114073719,ENST00000334062.8
ENSG00000185989.13,ENSG00000232487.1,RASA3-IT1,lncRNA,chr13,114107569,114108820,114073838,114132434,ENST00000334062.8
ENSG00000304656.1,ENSG00000232487.1,RASA3-IT1,lncRNA,chr13,114107569,114108820,114077216,114134398,ENST00000805150.1
ENSG00000185989.13,ENSG00000304746.1,ENSG00000304746,lncRNA,chr13,114114776,114116627,114073838,114132434,ENST00000334062.8
ENSG00000304656.1,ENSG00000304746.1,ENSG00000304746,lncRNA,chr13,114114776,114116627,114077216,114134398,ENST00000805150.1
ENSG00000304656.1,ENSG00000304678.1,ENSG00000304678,lncRNA,chr13,114125287,114133985,114077216,114134398,ENST00000805150.1
ENSG00000283361.5,ENSG00000308920.1,ENSG00000308920,lncRNA,chr13,114219572,114221228,114200444,114222500,ENST00000635974.1
ENSG00000130177.18,ENSG00000264539.1,MIR548AR,miRNA,chr13,114244505,114244561,114243990,114244889,ENST00001111855.1
ENSG00000289904.2,ENSG00000265450.1,MIR4502,miRNA,chr13,114273828,114273908,114271923,114280102,ENST00000809305.1
ENSG00000289904.2,ENSG00000285672.1,ENSG00000285672,lncRNA,chr13,114275326,114277323,114271923,114280102,ENST00000809305.1
ENSG00000290354.2,ENSG00000206906.1,RNU6-458P,snRNA,chr14,18343038,18343144,18341832,18344401,ENST00000830440.1
ENSG00000257959.2,ENSG00000257721.1,ENSG00000257721,processed_pseudogene,chr14,18560047,18560191,18556123,18596258,ENST00000552261.1
ENSG00000257959.2,ENSG00000258367.2,ENSG00000258367,transcribed_unprocessed_pseudogene,chr14,18562928,18568790,18556123,18596258,ENST00000552261.1
ENSG00000257959.2,ENSG00000257825.1,ENSG00000257825,transcribed_processed_pseudogene,chr14,18588274,18588315,18556123,18596258,ENST00000552261.1
ENSG00000306587.1,ENSG00000257115.2,OR11H12,protein_coding,chr14,18601117,18602097,18590058,18614388,ENST00000819518.1
ENSG00000257644.1,ENSG00000257175.2,ENSG00000257175,processed_pseudogene,chr14,18634955,18637208,18631547,18648554,ENST00000550518.1
ENSG00000257644.1,ENSG00000257731.2,SSBP3P4,processed_pseudogene,chr14,18645044,18646221,18631547,18648554,ENST00000550518.1
ENSG00000257644.1,ENSG00000258076.1,ENSG00000258076,processed_pseudogene,chr14,18645991,18646503,18631547,18648554,ENST00000550518.1
ENSG00000222036.8,ENSG00000212612.1,RNU6-1239P,snRNA,chr14,18978847,18978953,18977604,18980073,ENST00000552966.5
ENSG00000258314.4,ENSG00000274369.1,GRAMD4P4,transcribed_processed_pseudogene,chr14,19026521,19028189,19024287,19031760,ENST00000611785.1
ENSG00000293329.2,ENSG00000286614.1,ENSG00000286614,transcribed_unprocessed_pseudogene,chr14,19072333,19075341,19068569,19130635,ENST00000834341.1
ENSG00000293329.2,ENSG00000308525.1,ENSG00000308525,lncRNA,chr14,19082695,19099059,19068569,19130635,ENST00000834341.1
ENSG00000293329.2,ENSG00000225210.11,DUXAP9,transcribed_processed_pseudogene,chr14,19104100,19104713,19068569,19130635,ENST00000834341.1
ENSG00000277128.2,ENSG00000277710.2,NBEAP5,transcribed_unprocessed_pseudogene,chr14,19130636,19155089,19128250,19175458,ENST00000610763.1
ENSG00000277128.2,ENSG00000278594.1,ENSG00000278594,processed_pseudogene,chr14,19131842,19132890,19128250,19175458,ENST00000610763.1
ENSG00000277710.2,ENSG00000278594.1,ENSG00000278594,processed_pseudogene,chr14,19131842,19132890,19130868,19136685,ENST00000612637.2
ENSG00000299837.1,ENSG00000196143.4,OR11H13P,unprocessed_pseudogene,chr14,19180291,19181269,19179382,19182282,ENST00000766719.1
ENSG00000285990.1,ENSG00000277156.1,TOMM40P1,processed_pseudogene,chr14,19267115,19268164,19263322,19269148,ENST00000649331.1
ENSG00000292986.2,ENSG00000244306.12,DUXAP10,transcribed_processed_pseudogene,chr14,19295306,19295921,19269381,19307020,ENST00000748043.1
ENSG00000292986.2,ENSG00000291205.2,ENSG00000291205,lncRNA,chr14,19300928,19317893,19269381,19331481,ENST00000748041.1
ENSG00000292986.2,ENSG00000228294.7,BMS1P17,transcribed_unprocessed_pseudogene,chr14,19316114,19316773,19307112,19331834,ENST00000748043.1
ENSG00000292986.2,ENSG00000287515.1,ENSG00000287515,transcribed_unprocessed_pseudogene,chr14,19324708,19327716,19307112,19331834,ENST00000748043.1
ENSG00000274827.5,ENSG00000278301.1,GRAMD4P3,processed_pseudogene,chr14,19371822,19373490,19368259,19375741,ENST00000620186.5
ENSG00000187537.13,ENSG00000212516.1,RNU6-1268P,snRNA,chr14,19422815,19422921,19421695,19424164,ENST00000547848.5
ENSG00000273639.7,ENSG00000274649.1,ENSG00000274649,processed_pseudogene,chr14,19511244,19511712,19499791,19618005,ENST00000548217.5
ENSG00000273639.7,ENSG00000257432.1,ENSG00000257432,processed_pseudogene,chr14,19629006,19630340,19619481,19653096,ENST00000548217.5
ENSG00000273639.7,ENSG00000273558.1,ENSG00000273558,lncRNA,chr14,19637225,19641306,19619481,19653096,ENST00000548217.5
ENSG00000273639.7,ENSG00000258324.2,ENSG00000258324,processed_pseudogene,chr14,19653623,19653742,19653140,19656156,ENST00000548217.5
ENSG00000257493.1,ENSG00000257751.2,ENSG00000257751,processed_pseudogene,chr14,19668542,19669056,19666488,19683489,ENST00000548456.1
ENSG00000273639.7,ENSG00000257751.2,ENSG00000257751,processed_pseudogene,chr14,19668542,19669056,19660579,19677724,ENST00000548217.5
ENSG00000257493.1,ENSG00000257846.2,SSBP3P5,processed_pseudogene,chr14,19668829,19670003,19666488,19683489,ENST00000548456.1
ENSG00000273639.7,ENSG00000257846.2,SSBP3P5,processed_pseudogene,chr14,19668829,19670003,19660579,19677724,ENST00000548217.5
ENSG00000257493.1,ENSG00000257884.2,ENSG00000257884,transcribed_processed_pseudogene,chr14,19677837,19680104,19666488,19683489,ENST00000548456.1
ENSG00000176294.6,ENSG00000182652.4,OR4Q3,protein_coding,chr14,19743571,19749469,19733464,19761887,ENST00000557414.1
ENSG00000176294.6,ENSG00000176312.4,OR4H12P,unprocessed_pseudogene,chr14,19759868,19760774,19733464,19761887,ENST00000557414.1
ENSG00000176294.6,ENSG00000176299.5,OR4M1,protein_coding,chr14,19773504,19783696,19761984,19822253,ENST00000557414.1
ENSG00000176294.6,ENSG00000258564.2,OR4N1P,unprocessed_pseudogene,chr14,19796345,19797293,19761984,19822253,ENST00000557414.1
ENSG00000100814.21,ENSG00000287735.1,ENSG00000287735,lncRNA,chr14,20317949,20319707,20316561,20322510,ENST00000931459.2
ENSG00000100814.21,ENSG00000222489.1,SNORA79B,snoRNA,chr14,20323179,20323326,20316561,20325538,ENST00000893213.2
ENSG00000100814.21,ENSG00000238344.1,SNORD126,snoRNA,chr14,20326450,20326526,20325654,20326715,ENST00000893213.2
ENSG00000092094.13,ENSG00000258515.1,ENSG00000258515,lncRNA,chr14,20451305,20451918,20449267,20451973,ENST00000206542.9
ENSG00000173464.17,ENSG00000258573.6,RNASE11-AS1,lncRNA,chr14,20587644,20607221,20584497,20609543,ENST00000413502.1
ENSG00000173464.17,ENSG00000258436.2,RNASE12,protein_coding,chr14,20590073,20591376,20584497,20609543,ENST00000413502.1
ENSG00000258818.6,ENSG00000214274.12,ANG,protein_coding,chr14,20682866,20698971,20681379,20699354,ENST00001117072.1
ENSG00000303727.1,ENSG00000258451.1,EGILA,lncRNA,chr14,20693480,20707120,20686795,20762769,ENST00000796740.1
ENSG00000303727.1,ENSG00000259144.2,RANBP20P,processed_pseudogene,chr14,20720742,20723127,20686795,20762769,ENST00000796740.1
ENSG00000303727.1,ENSG00000303752.1,ENSG00000303752,lncRNA,chr14,20722121,20740209,20686795,20762769,ENST00000796740.1
ENSG00000303727.1,ENSG00000258963.1,EDDM3DP,unprocessed_pseudogene,chr14,20734578,20735011,20728054,20756637,ENST00000796742.1
ENSG00000303752.1,ENSG00000258963.1,EDDM3DP,unprocessed_pseudogene,chr14,20734578,20735011,20722822,20735825,ENST00000796976.1
